url,url shortening,ip address,presence of favicon,dns record,age of domain,google index,prefix sufix,long url,label
www.rmroberts.com/FTP_files/CompTIA_Aplus_2007_Essentials_220_601.pdf,0,0,0,0,0,0,0,0,1
endahwidowati.com/account/index.php,0,0,0,0,0,0,0,0,1
updatepaypal.c0m.uk.d4ps1s5u3xo5t2c6v2kn3fz7c9y5u2v5u2rf3o5x0x9.zfc6v3dx2s5j9uk1xble4efc1m3dxk21k3v5ch95den4m39d1sv2h.balihoo.gr/account/webxscr.html,0,0,1,0,0,0,0,1,1
www.gamespot.com/xbox360/action/ninetyninenights/review.html,1,0,0,0,0,0,0,0,1
esxcc.com/js/index.htm?ref=uarvlfpus.battle.net/d3/en/index,0,0,1,0,0,0,0,0,1
www.hnlgxy.com/nts/Restore_Form.html,0,0,1,0,0,0,0,0,1
www.theregister.co.uk/2000/11/17/msn_blacklisted_for_harbouring_spammers/,0,0,0,0,0,0,0,0,1
sdsaibo.com/images?secure.runescape.com/m=weblogin/loginform.ws?mod=www,0,0,1,0,0,0,0,0,1
sourceforge.net/projects/ol2mbox,0,0,0,0,0,0,0,0,1
www.beidou7.com/hr/index.htm?us.battle.net/login/en/?ref=xtvxcueus.battle.net/d3/en/index&app=com-d3,0,0,1,0,0,0,1,1,1
crazysteve.tripod.com/2-be-built.htm,0,0,1,0,0,0,1,0,1
alexbucatarladomiciliu.ro/tlstra/www.telstra.com.au/billing/action/payment/Onlinepayment/Update/login.php,0,0,1,0,0,0,0,1,1
www.argamar.com//images/stories/gullstreamnewsletter/ututututjhgfujfgjhfgjhfgjhfgjhfgjjjfgjhfg/,0,1,1,0,0,0,0,1,1
serasaexperian.comuv.com/,0,0,1,0,0,0,0,0,1
www.poypol.01lx.net/,0,0,1,0,1,0,0,0,1
wwwfun.kurims.kyoto-u.ac.jp/soft/olabl/lablgtk.html,0,0,1,0,0,0,1,0,1
2zfile.com/bdf8c063690492b239f9cf7031bea5b1/,0,1,1,1,0,0,0,0,1
duhocnewzealand.org/wp-admin/network/paypal/account/verify/update/2012\%20PayPal\%20USA/,0,1,1,0,0,0,1,1,1
www.whasib.com/house.htm,0,1,1,1,0,0,0,0,1
docs.google.com/a/students.rowan.edu/spreadsheet/viewform?formkey=dDduTnlGUGc3R3liVUg3Wm1uaEFXLUE6MQ,0,1,1,0,0,0,0,1,1
tools.ietf.org/html/rfc1185,0,0,1,0,0,0,0,0,1
verifyyourmail-box.webs.com/,0,0,1,0,0,0,1,0,1
www.babinet.cz/avatars/19889/hires/dir/ba5dd4da47a4af4fa21dbd197e08be79/,0,1,1,0,0,0,0,0,1
battle-net-login-en.f3322.org/login/en/login.html?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d3,0,0,1,0,0,0,1,1,1
home.earthlink.net/~mjeppy/,0,0,1,0,0,0,0,0,1
paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c03faee8dcbcd55a5.chrisal.co.nz/secure-code5/security/,0,0,1,0,0,0,1,1,1
www.americanagracurtains.com/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2,0,1,0,0,0,0,1,1,1
www.who.int/trialsearch/,0,0,1,0,0,0,0,0,1
pastehtml.com/view/bdb1bdyhg.html,0,0,0,0,0,0,0,0,1
ezidikhan.de/services/clock/_notes/www.vodafone.co.uk/index2.html,0,1,1,1,0,0,0,0,1
paypal-financial.de/79787/index.php,0,1,1,1,0,0,1,0,1
www.eletech.com/Products/Kiddie_Ride_Boards/kiddie_ride_boards.htm,0,0,0,0,0,0,0,0,1
www.ghost-system.com/ghost.html,0,0,1,0,0,0,1,0,1
www.freewebs.com/morganross/index.htm,0,0,1,0,0,0,0,0,1
pastehtml.com/view/bfux6jyh1.html,0,0,0,0,0,0,0,0,1
mudonganh.com/hsbc.htm,0,0,0,0,1,0,0,0,1
www.london-prive.co.uk/plugins/community/paypal.com/webscr/m/e/q/p/z/x/j/index.html,0,0,1,0,0,0,1,1,1
javascript.cooldev.com/scripts/coolmenu/,1,0,1,0,0,0,0,0,1
gmpg.org/xfn/,0,0,1,0,0,0,0,0,1
www.mygold.cc/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;amp;app=com-d3,0,0,1,0,1,0,1,1,1
everydaychefchallenge.com/wp-content/themes/everydaychild/images/uploads/opusnet/admin/doc/downloads/,0,1,1,0,1,0,1,1,1
us.battle.net.ok.ttweb.asia/login/en/login.html?app=wam&amp;ref=https:/www.battle.net/account/&amp;eor=0&amp;app=bam,0,0,1,0,0,0,0,1,1
lanzanow.com/redinkdigital2/libraries/joomla/client/eBayISAPI.php?dll\%3FeBayISAPI.dll\%3FSignIn,0,0,1,0,0,0,0,1,1
www.magical-christmas.com/wp-content/plugins/akismet/7045842927/53267548824646/,0,0,0,0,0,0,1,1,1
www.gravitron.co.uk/index.html,0,0,1,0,0,0,0,0,1
dinas.tomsk.ru/js/?www.paypal.com/uk/cgi-bin/webscr1.htm?cmd=_login-run&amp;,0,0,1,0,0,0,1,1,1
www.gamespot.com/pc/action/legacyofkainsoulreaver/,1,0,0,0,0,0,0,0,1
docs.google.com/spreadsheet/viewform?formkey=dEFnR3ZwbkppbGY4SnBvcjJDSWtJVVE6MQ,0,1,1,0,0,0,0,1,1
www.angelfire.com/nj2/ranch/commercial.html,0,0,1,0,0,0,0,0,1
www.semanticdesigns.com/Products/Obfuscators/PHPObfuscator.html,0,0,1,0,0,0,0,0,1
www.latinequinedentistry.com/video/ABC.asp,0,0,1,0,0,0,0,0,1
www.cs.ucl.ac.uk/teaching/3C11/,0,0,1,0,0,0,0,0,1
tools.ietf.org/html/rfc2550,0,0,1,0,0,0,0,0,1
e.pa.ypal.help.sec.us-login-cgi.bin.resolution.security.center.submit.disbitch264599nhpp.cesar.estudiomadrid.com/d4e3d9920055af61d68cb799d1cce18b/,0,0,0,0,0,0,1,1,1
www.grandeurdesign.com/wp-content/uploads/2012/06/index.html,0,0,1,0,0,0,1,0,1
www.dsv.su.se/ML/,0,0,1,0,0,0,0,0,1
www.download.adobe-reader11.com/,0,1,1,1,0,0,1,0,1
dreamers.com/jspain/engmain.html,0,0,0,0,0,0,0,0,1
tools.ietf.org/html/rfc187,0,0,1,0,0,0,0,0,1
scbonline-intl.biz/online-banking/index.html,0,1,1,1,0,0,1,0,1
cabsinc.com/crep/remax/remax/index.htm,0,0,1,0,0,0,0,0,1
biblio.ugent.be/input/download?func=downloadFile&amp;fileOId=767612&amp;recordOId=767610,0,1,1,0,0,0,0,1,1
paypal.com.us.login.webscr.cgi-bin.dipatch.object.run.sys.13583585d80a13c0ddjvxhu8keajc5885885d80a13c0db1f998ca054ey.firsti.firstitso.firstitsolution.com/webscr.cgi-bin.dipatch.object.run.sys.135/,0,0,1,0,0,0,1,1,1
cazare-sucevita.ro/js/,0,0,1,0,0,0,1,0,1
http://www.acaosaaen.aseaesosen.aajgpr.top/,0,0,1,0,1,1,0,0,1
http://www.acaeenen.aseaasen.zzqnrn.top/,0,0,1,0,1,1,0,0,1
http://www.acaeenen.aseaasen.ziaxaa.top/,0,0,1,0,1,1,0,0,1
http://www.acaeenen.aseaasen.zcjwnm.top/,0,0,1,0,1,1,0,0,1
http://www.acaeenen.aseaasen.zcefqg.top/,0,0,1,0,1,1,0,0,1
http://www.acaeenen.aseaasen.yxdwbs.top/,0,0,1,0,1,1,0,0,1
http://www.acaeenen.aseaasen.yvfari.top/,0,0,1,0,1,1,0,0,1
http://www.acaeenen.aseaasen.yoslwq.top/,0,0,1,0,1,1,0,0,1
http://www.acaeenen.aseaasen.ylssuj.top/,0,0,1,0,1,1,0,0,1
http://www.acaeenen.aseaasen.yjmokp.top/,0,0,1,0,0,1,0,0,1
http://www.acaeenen.aseaasen.xzoosw.top/,0,0,1,0,0,1,0,0,1
http://www.acaeenen.aseaasen.xwipxs.top/,0,0,1,0,0,1,0,0,1
http://www.acaeenen.aseaasen.xrhzkg.top/,0,0,1,0,0,1,0,0,1
http://www.acaeenen.aseaasen.xqimja.top/,0,0,1,0,0,1,0,0,1
http://www.acaeenen.aseaasen.xosxbf.top/,0,0,1,0,0,1,0,0,1
http://www.acaeenen.aseaasen.xfflrl.top/,0,0,1,0,0,1,0,0,1
http://www.acaeenen.aseaasen.xfcbpg.top/,0,0,1,0,0,1,0,0,1
http://www.acaeenen.aseaasen.xelvgn.top/,0,0,1,0,0,1,0,0,1
http://www.acaeenen.aseaasen.wmtgsk.top/,0,0,1,0,0,1,0,0,1
http://www.acaeenen.aseaasen.wkjema.top/,0,0,1,0,0,1,0,0,1
http://www.acaeenen.aseaasen.wkjagf.top/,0,0,1,0,0,1,0,0,1
http://www.acaeenen.aseaasen.wcxbpn.top/,0,0,1,0,0,1,0,0,1
http://www.acaeenen.aseaasen.vplhow.top/,0,0,1,0,0,1,0,0,1
http://www.acaeenen.aseaasen.vodlvi.top/,0,0,1,0,0,1,0,0,1
http://www.acaeenen.aseaasen.vlfhkj.top/,0,0,1,0,0,1,0,0,1
http://www.acaeenen.aseaasen.vclotq.top/,0,0,1,0,0,1,0,0,1
https://urlz.fr/jkML,0,0,1,0,0,1,0,0,1
https://clt1488541.bmetrack.com/c/l?u=E66A3B0&amp;e=150E3BF&amp;c=16B69D&amp;t=1&amp;l=8D922C07&amp;email=WJup94BZaJF4V71OBJwcJIslbJYV%2F9MT76KLgZyJVqcIn%2FBhtGcY%2FQ%3D%3D&amp;seq=1,0,1,1,0,0,1,0,1,1
http://vinted-pl-gj32d.zalukaj.top/authorize/1662975258698217,0,0,1,0,0,1,1,0,1
http://vinted-pl-gj32d.xurong.top/authorize/1662975258698217,0,0,1,0,0,1,1,0,1
http://vinted-pl-gj32d.tuihak.xyz/authorize/1662975258698217,0,0,1,0,1,1,1,0,1
http://vinted-pl-gj32d.trudlet.top/authorize/1662975258698217,0,0,1,0,0,1,1,0,1
https://daviplata-online.daviplatasoluc.repl.co/,0,0,1,0,0,1,1,0,1
https://demobbingc.com/?utm_source=PKO&utm_medium=Facebook_Desktop_Feed&utm_campaign=ekspert&utm_content=farm_a1829-auto4&pxl=829313514757750&pid=znd3ri&demobb=grgrdgd,0,1,0,0,1,0,1,1,1
https://jasting3u74623liv.ilgins371.repl.co/,0,0,1,0,0,1,0,0,1
https://storageapi.fleek.co/f62883a3-f731-456a-af6b-2640464a91b7-bucket/index.html#x@x.com,1,0,1,0,0,1,1,1,1
http://orangba161.temp.swtest.ru/ob-ch/ob-ch/ob-ch/Authentication,0,0,1,0,0,1,1,0,1
http://orangba158.temp.swtest.ru/ob-cy/ob-cy/ob-cy/Authentication,0,0,1,0,0,1,1,0,1
https://storageapi.fleek.co/30f6af46-aa9d-4de3-9f15-765ead389e86-bucket/Webmail.htm#x@x.com,1,0,1,0,0,1,1,1,1
http://vinted-pl-gj32d.lagump3.top/authorize/1662975258698217,0,0,1,0,0,1,1,0,1
http://vinted-pl-gj32d.opivity.top/authorize/1662975258698217,0,0,1,0,0,1,1,0,1
https://currentlyattengine.weebly.com/,0,0,1,0,0,1,0,0,1
http://dkb-profil-updates-online.ddns.ms/access/eportal/,0,0,1,0,0,1,1,0,1
http://torneopepsico.com,0,0,1,0,1,0,0,0,1
https://italywinemarket.com/,1,0,0,0,0,0,0,0,1
https://plu.sh/bper,0,0,1,0,0,1,0,0,1
http://vinted-pl-gj32d.couraegis.live/authorize/1662975258698217,0,0,1,0,0,1,1,0,1
http://vinted-pl-gj32d.dddac.xyz/authorize/1662975258698217,0,0,1,0,1,1,1,0,1
https://extensaodehojeoffiline.shop/index.php,0,0,0,0,1,1,0,0,1
http://eellele999.hyperphp.com/,0,0,1,0,0,1,0,0,1
https://lps.cool-milo-ads.com/ebcp_7227_1_es_lat_ool/,0,0,1,0,1,1,1,0,1
https://bprfonte.eu/conferma/,0,0,1,0,0,1,0,0,1
https://sitebuilder176444.dynadot.com/,1,0,0,0,0,1,0,0,1
https://sitebuilder176184.dynadot.com/,1,0,0,0,0,1,0,0,1
https://orange1554878.upgates.shop/news/fr12548988,0,0,1,0,0,1,0,0,1
https://orange1554878.upgates.com/news/fr12548988,0,0,1,0,0,1,0,0,1
https://sitebuilder178250.dynadot.com/,1,0,0,0,0,1,0,0,1
https://serviceorange537.upgates.shop/,0,0,0,0,0,1,0,0,1
https://serviceorange537.upgates.com/,0,0,0,0,0,1,0,0,1
https://www.billan.top/,0,0,1,0,0,1,0,0,1
https://www.querice.top/,0,0,1,0,0,1,0,0,1
https://www.ceptize.top/,0,0,1,0,0,1,0,0,1
https://jyxz.donular.top/,0,0,1,0,0,1,0,0,1
http://bestchenge.me/,0,0,1,0,1,1,0,0,1
https://bt-mail-resett.weeblysite.com/,0,0,1,0,0,0,1,0,1
https://linktr.ee/att8,0,0,1,0,0,1,0,0,1
https://lastrapidtabs.alexeyvalles1.repl.co/,0,0,1,0,0,1,0,0,1
https://yahoo-108567-100912.weeblysite.com/,0,0,1,0,0,0,1,0,1
https://cace828.com/s/haqA5bFV,0,0,1,0,1,1,0,0,1
https://reasktren-baek.com/index3.asp,0,0,1,0,1,1,1,0,1
https://jnpost-merchandise.2221342.xyz/898wzm3k,0,0,1,0,1,1,1,0,1
https://bafybeifjbhlpbmclzq54z7slpt77fzx7hza26uicqrhmr22huqzc4jdpqm.ipfs.w3s.link/p1002.html,0,1,1,0,1,1,0,1,1
https://www.tarchidesign.com/wp-content/cdd/sks.php?lock=load,0,0,1,0,0,1,1,0,1
https://siasky.net/PAL-9jPrH79gG30KOw2xqyiFnwH-z9lRxBFnfer9y46Lwg,0,0,1,0,0,1,1,0,1
http://www.urlstat.de/redirect?url=https://siasky.net/PAL-9jPrH79gG30KOw2xqyiFnwH-z9lRxBFnfer9y46Lwg#webmaster@cuni.cz,0,1,1,0,0,0,1,1,1
http://lsicezbktu.baicaoyuan.site/,0,0,1,0,0,1,0,0,1
http://web1-ib-mizuhobankl-co-jp.cyou/client/index.php,0,0,1,0,0,1,1,0,1
http://web1-ib-mizuhobankl-co-jp.cyou/client/index_sp.php,0,0,1,0,0,1,1,0,1
http://www.vsvievscceeiv.viacsveeaasasi.zteusu.top/LAuCvx4R/page1.php,1,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.zfwkwl.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.zbpbhe.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.yuqfcf.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.yplahe.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.yjzswj.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.yjnxkx.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.ydfcqh.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.xqajbk.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.xlrepg.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.xjsfmu.top/LAuCvx4R/page1.php,1,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.xdrsxp.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.xdfglk.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.xaxoso.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.wszouq.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.wseqrq.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.wrpvyu.top/LAuCvx4R/page1.php,1,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.wkzsav.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.vuonno.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.uclutx.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.tvwump.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.tqmagv.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.tndado.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.tjqiry.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.stkfns.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.slruwb.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.sllzad.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.sjfmje.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.shxump.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.rzvflv.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.ruqdog.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.rtegfj.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.riviwe.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.raoxxv.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.qzswkk.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.qqoehr.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.qbpihx.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.pxibhf.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.pljjmm.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.ovnrqc.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.oozlqr.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.nbmlys.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.mwdkgc.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.mvvbrc.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.mpenym.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.kzfgvw.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.ktmuae.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.kjpzvx.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.kbxlax.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.jwluwe.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.jsbwdy.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.jgyxok.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.jfysaw.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.iysyln.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.iyazyw.top/LAuCvx4R/page1.php,0,0,1,0,0,1,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.ildcfw.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.idolba.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.hyicnl.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.hviljm.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.hjxsle.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.gymkux.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.guskko.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.gpcaia.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.gjkguu.top/LAuCvx4R/page1.php,1,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.gjdfei.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.giyarc.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.gimbjt.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.gfmdsm.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.gffhis.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.gdxsmh.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.fzctif.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.fwggea.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.fqeitb.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.fihcwt.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.feipyb.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.fefxfv.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.eovlfc.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.edvqan.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.eabboz.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.doozbk.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.dnytdy.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.dldaen.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.dgcxkf.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.derttj.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.crgcfw.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.cknvrx.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.chvwrl.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.chipel.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.chbogc.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.byvvoi.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.bujzts.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.vsvievscceeiv.viacsveeaasasi.buaktq.top/LAuCvx4R/page1.php,0,0,1,0,0,0,0,0,1
http://www.stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=xxx@yyy.com,0,0,1,0,0,0,1,1,1
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=xxx@yyy.com/,0,0,1,0,0,0,1,1,1
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=xxx@yyy.co.uk,0,0,1,0,0,0,1,1,1
http://creativecombat.com/wp-admin/network/acct/login.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,1,0,1,0,0,0,1,1,1
http://creativecombat.com/wp-admin/network/acct/login.php,1,0,1,0,0,0,1,0,1
https://sites.google.com/site/libretyreserve,0,0,0,0,0,0,0,0,1
http://czvon.4fan.cz/itu.htm,0,0,1,0,0,0,0,0,1
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=paul@radiosystems.dabsol.co.uk/,0,0,1,0,0,0,1,1,1
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=info@vauxhallsportscarclub.co.uk/,0,0,1,0,0,0,1,1,1
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse@jamer.co.uk/,0,0,1,0,0,0,1,1,1
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse@activesolutions.co.uk/,0,0,1,0,0,0,1,1,1
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=info/,0,0,1,0,0,0,1,1,1
